date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:03	54918/54918	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Apr%202014%2015:08:04%20GMT	http://candidate.coralixthemes.com/landing/img/gallery/image08.jpg	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/img/gallery/image08.jpg	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:08	42378/42378	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Apr%202014%2015:08:05%20GMT	http://candidate.coralixthemes.com/landing/img/gallery/image10.jpg	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/img/gallery/image10.jpg	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:10	6765/6765	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Apr%202014%2015:07:48%20GMT	http://candidate.coralixthemes.com/landing/img/paypal.png	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/img/paypal.png	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:10	127538/127538	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Apr%202014%2015:08:03%20GMT	http://candidate.coralixthemes.com/landing/img/gallery/image07.jpg	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/img/gallery/image07.jpg	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:12	8898/8898	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Apr%202014%2015:08:07%20GMT	http://candidate.coralixthemes.com/landing/img/people/testimonials01.jpg	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/img/people/testimonials01.jpg	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:13	8053/8053	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Apr%202014%2015:08:07%20GMT	http://candidate.coralixthemes.com/landing/img/people/testimonials02.jpg	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/img/people/testimonials02.jpg	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:15	7934/7934	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Apr%202014%2015:08:08%20GMT	http://candidate.coralixthemes.com/landing/img/people/testimonials03.jpg	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/img/people/testimonials03.jpg	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:17	4046/4046	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2017%20Apr%202014%2015:08:11%20GMT	http://candidate.coralixthemes.com/landing/js/respond.min.js	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/respond.min.js	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:20	92629/92629	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.9.1/jquery.min.js	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/ajax.googleapis.com/ajax/libs/jquery/1.9.1/jquery.min.js	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:21	27822/27822	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2017%20Apr%202014%2015:08:11%20GMT	http://candidate.coralixthemes.com/landing/js/bootstrap.min.js	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/bootstrap.min.js	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:23	38476/38476	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2017%20Apr%202014%2015:08:23%20GMT	http://candidate.coralixthemes.com/landing/js/jquery/jquery.mb.YTPlayer.js	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/jquery/jquery.mb.YTPlayer.js	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:24	48706/48706	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2017%20Apr%202014%2015:08:19%20GMT	http://candidate.coralixthemes.com/landing/js/fancybox/jquery.fancybox.js	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/fancybox/jquery.fancybox.js	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:26	14916/14916	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2017%20Apr%202014%2015:08:27%20GMT	http://candidate.coralixthemes.com/landing/js/owl-carousel/owl.carousel.min.js	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/owl-carousel/owl.carousel.min.js	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:28	2410/2410	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Apr%202014%2015:08:32%20GMT	http://candidate.coralixthemes.com/landing/js/paypal/paypal_donate.js	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/paypal/paypal_donate.js	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:28	8064/8064	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2017%20Apr%202014%2015:08:12%20GMT	http://candidate.coralixthemes.com/landing/js/waypoints.min.js	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/waypoints.min.js	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:30	5992/5992	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2017%20Apr%202014%2015:08:12%20GMT	http://candidate.coralixthemes.com/landing/js/script.js	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/script.js	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:36	99548/99548	---M-Z	200	added ('OK')	text/css	date:Thu,%2017%20Apr%202014%2015:07:31%20GMT	http://candidate.coralixthemes.com/landing/css/bootstrap.min.css	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/css/bootstrap.min.css	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:42	40336/40336	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Apr%202014%2015:07:40%20GMT	http://candidate.coralixthemes.com/landing/font/fontello.woff?24671060	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/font/fontello69db.woff	(from http://candidate.coralixthemes.com/landing/css/fontello.css)
15:30:46	99334/99334	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Apr%202014%2015:07:38%20GMT	http://candidate.coralixthemes.com/landing/font/fontello.svg?24671060	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/font/fontello69db.svg	(from http://candidate.coralixthemes.com/landing/css/fontello.css)
15:30:47	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Oct%202019%2009:29:37%20GMT	http://candidate.coralixthemes.com/landing/css/ytp-regular.eot	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/css/ytp-regular.eot	(from http://candidate.coralixthemes.com/landing/css/YTPlayer.css)
15:30:48	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Oct%202019%2009:29:37%20GMT	http://candidate.coralixthemes.com/landing/css/ytp-regular.ttf	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/css/ytp-regular.ttf	(from http://candidate.coralixthemes.com/landing/css/YTPlayer.css)
15:30:48	64708/64708	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Apr%202014%2015:07:38%20GMT	http://candidate.coralixthemes.com/landing/font/fontello.eot?24671060	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/font/fontello69db.eot	(from http://candidate.coralixthemes.com/landing/css/fontello.css)
15:30:49	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Oct%202019%2009:29:37%20GMT	http://candidate.coralixthemes.com/landing/images/raster.png	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/images/raster.png	(from http://candidate.coralixthemes.com/landing/css/YTPlayer.css)
15:30:49	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Oct%202019%2009:29:37%20GMT	http://candidate.coralixthemes.com/landing/images/raster@2x.png	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/images/raster@2x.png	(from http://candidate.coralixthemes.com/landing/css/YTPlayer.css)
15:30:50	64540/64540	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Apr%202014%2015:07:39%20GMT	http://candidate.coralixthemes.com/landing/font/fontello.ttf?24671060	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/font/fontello69db.ttf	(from http://candidate.coralixthemes.com/landing/css/fontello.css)
15:30:51	6567/6567	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Apr%202014%2015:08:15%20GMT	http://candidate.coralixthemes.com/landing/js/fancybox/fancybox_loading.gif	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/fancybox/fancybox_loading.gif	(from http://candidate.coralixthemes.com/landing/js/fancybox/jquery.fancybox.css)
15:30:51	43/43	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Apr%202014%2015:08:15%20GMT	http://candidate.coralixthemes.com/landing/js/fancybox/blank.gif	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/fancybox/blank.gif	(from http://candidate.coralixthemes.com/landing/js/fancybox/jquery.fancybox.css)
15:30:52	1003/1003	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Apr%202014%2015:08:17%20GMT	http://candidate.coralixthemes.com/landing/js/fancybox/fancybox_overlay.png	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/fancybox/fancybox_overlay.png	(from http://candidate.coralixthemes.com/landing/js/fancybox/jquery.fancybox.css)
15:30:52	320556/320556	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Apr%202014%2015:07:57%20GMT	http://candidate.coralixthemes.com/landing/img/candidate/face.png	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/img/candidate/face.png	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:30:53	6553/6553	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Apr%202014%2015:08:17%20GMT	http://candidate.coralixthemes.com/landing/js/fancybox/fancybox_sprite@2x.png	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/fancybox/fancybox_sprite@2x.png	(from http://candidate.coralixthemes.com/landing/js/fancybox/jquery.fancybox.css)
15:30:53	13984/13984	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Apr%202014%2015:08:16%20GMT	http://candidate.coralixthemes.com/landing/js/fancybox/fancybox_loading@2x.gif	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/fancybox/fancybox_loading@2x.gif	(from http://candidate.coralixthemes.com/landing/js/fancybox/jquery.fancybox.css)
15:30:54	116/116	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Apr%202014%2015:08:25%20GMT	http://candidate.coralixthemes.com/landing/js/owl-carousel/grabbing.png	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/owl-carousel/grabbing.png	(from http://candidate.coralixthemes.com/landing/js/owl-carousel/owl.carousel.css)
15:30:54	1517/1517	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Apr%202014%2015:08:25%20GMT	http://candidate.coralixthemes.com/landing/js/owl-carousel/AjaxLoader.gif	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/owl-carousel/AjaxLoader.gif	(from http://candidate.coralixthemes.com/landing/js/owl-carousel/owl.theme.css)
15:31:02	83314/83314	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Apr%202014%2015:07:51%20GMT	http://candidate.coralixthemes.com/landing/img/bg/donations.jpg	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/img/bg/donations.jpg	(from http://candidate.coralixthemes.com/landing/css/styles-blue.css)
15:31:04	46252/46252	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Apr%202014%2015:07:54%20GMT	http://candidate.coralixthemes.com/landing/img/bg/testimonials.jpg	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/img/bg/testimonials.jpg	(from http://candidate.coralixthemes.com/landing/css/styles-blue.css)
15:31:07	79477/79477	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Apr%202014%2015:07:53%20GMT	http://candidate.coralixthemes.com/landing/img/bg/home.jpg	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/img/bg/home.jpg	(from http://candidate.coralixthemes.com/landing/css/styles-blue.css)
15:31:09	20290/20290	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Apr%202014%2015:07:42%20GMT	http://candidate.coralixthemes.com/landing/fonts/glyphicons-halflings-regular.eot	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/fonts/glyphicons-halflings-regular.eot	(from http://candidate.coralixthemes.com/landing/css/bootstrap.min.css)
15:31:11	23292/23292	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Apr%202014%2015:07:45%20GMT	http://candidate.coralixthemes.com/landing/fonts/glyphicons-halflings-regular.woff	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/fonts/glyphicons-halflings-regular.woff	(from http://candidate.coralixthemes.com/landing/css/bootstrap.min.css)
15:31:11	20290/20290	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Apr%202014%2015:07:42%20GMT	http://candidate.coralixthemes.com/landing/fonts/glyphicons-halflings-regular.eot?	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/fonts/glyphicons-halflings-regulard41d.eot	(from http://candidate.coralixthemes.com/landing/css/bootstrap.min.css)
15:31:14	62850/62850	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Apr%202014%2015:07:43%20GMT	http://candidate.coralixthemes.com/landing/fonts/glyphicons-halflings-regular.svg	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/fonts/glyphicons-halflings-regular.svg	(from http://candidate.coralixthemes.com/landing/css/bootstrap.min.css)
15:31:14	523524/523524	UR-M--	200	added ('Partial%20Content')	image/png	date:Thu,%2017%20Apr%202014%2015:07:48%20GMT	http://candidate.coralixthemes.com/landing/img/logo.png	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/img/logo.png	(from http://candidate.coralixthemes.com/landing/index-blue.html)
15:31:14	1362/1362	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Apr%202014%2015:08:17%20GMT	http://candidate.coralixthemes.com/landing/js/fancybox/fancybox_sprite.png	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/js/fancybox/fancybox_sprite.png	(from http://candidate.coralixthemes.com/landing/js/fancybox/jquery.fancybox.css)
15:31:14	41236/41236	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Apr%202014%2015:07:43%20GMT	http://candidate.coralixthemes.com/landing/fonts/glyphicons-halflings-regular.ttf	D:/SERVER/scm/template/landing-page/Candidate%20Political%20Donation%20Landing/candidate.coralixthemes.com/landing/fonts/glyphicons-halflings-regular.ttf	(from http://candidate.coralixthemes.com/landing/css/bootstrap.min.css)
